State,Year,Month,Day,Rainfall (mm)
Penang,2018,4,8,0.03
Penang,2018,4,9,8.16
Penang,2018,4,10,0.84
Penang,2018,4,11,0.07
Penang,2018,4,12,0.68
Penang,2018,4,13,0.05
Penang,2018,4,14,0.18
Penang,2018,4,15,0.03
Penang,2018,4,16,0.02
Penang,2018,4,17,0.02
Penang,2018,4,18,0.03
Penang,2018,4,19,0.03
Penang,2018,4,20,1.42
Penang,2018,4,21,12.01
Penang,2018,4,22,0.01
Penang,2018,4,23,0.00
Penang,2018,4,24,0.00
Penang,2018,4,25,0.00
Penang,2018,4,26,0.00
Penang,2018,4,27,0.00
Penang,2018,4,28,0.03
Penang,2018,4,29,0.61
Penang,2018,4,30,0.00
Penang,2018,5,1,0.00
Penang,2018,5,2,0.44
Penang,2018,5,3,21.44
Penang,2018,5,4,3.11
Penang,2018,5,5,1.13
Penang,2018,5,6,0.78
Penang,2018,5,7,6.19
Penang,2018,5,8,7.33
Penang,2018,5,9,0.22
Penang,2018,5,10,0.00
Penang,2018,5,11,0.00
Penang,2018,5,12,0.00
Penang,2018,5,13,0.00
Penang,2018,5,14,0.00
Penang,2018,5,15,0.00
Penang,2018,5,16,0.00
Penang,2018,5,17,0.01
Penang,2018,5,18,44.63
Penang,2018,5,19,1.97
Penang,2018,5,20,0.00
Penang,2018,5,21,0.00
Penang,2018,5,22,0.03
Penang,2018,5,23,0.05
Penang,2018,5,24,0.36
Penang,2018,5,25,0.00
Penang,2018,5,26,0.04
Penang,2018,5,27,0.00
Penang,2018,5,28,0.15
Penang,2018,5,29,0.04
Penang,2018,5,30,0.17
Penang,2018,5,31,0.12
Penang,2018,6,1,0.15
Penang,2018,6,2,0.08
Penang,2018,6,3,0.09
Penang,2018,6,4,0.08
Penang,2018,6,5,0.47
Penang,2018,6,6,1.37
Penang,2018,6,7,0.03
Penang,2018,6,8,0.01
Penang,2018,6,9,0.03
Penang,2018,6,10,0.00
Penang,2018,6,11,0.01
Penang,2018,6,12,0.01
Penang,2018,6,13,0.00
Penang,2018,6,14,0.04
Penang,2018,6,15,0.65
Penang,2018,6,16,0.38
Penang,2018,6,17,0.00
Penang,2018,6,18,0.33
Penang,2018,6,19,0.01
Penang,2018,6,20,0.03
Penang,2018,6,21,0.02
Penang,2018,6,22,0.21
Penang,2018,6,23,0.05
Penang,2018,6,24,1.19
Penang,2018,6,25,0.02
Penang,2018,6,26,11.38
Penang,2018,6,27,26.99
Penang,2018,6,28,4.63
Penang,2018,6,29,0.00
Penang,2018,6,30,0.00
Penang,2018,7,1,0.00
Penang,2018,7,2,0.00
Penang,2018,7,3,0.47
Penang,2018,7,4,2.55
Penang,2018,7,5,0.02
Penang,2018,7,6,0.00
Penang,2018,7,7,0.01
Penang,2018,7,8,3.31
Penang,2018,7,9,1.31
Penang,2018,7,10,0.01
Penang,2018,7,11,0.00
Penang,2018,7,12,0.00
Penang,2018,7,13,6.37
Penang,2018,7,14,21.17
Penang,2018,7,15,28.45
Penang,2018,7,16,24.50
Penang,2018,7,17,7.52
Penang,2018,7,18,0.74
Penang,2018,7,19,0.02
Penang,2018,7,20,0.00
Penang,2018,7,21,0.00
Penang,2018,7,22,0.07
Penang,2018,7,23,0.02
Penang,2018,7,24,0.02
Penang,2018,7,25,0.28
Penang,2018,7,26,0.15
Penang,2018,7,27,0.00
Penang,2018,7,28,0.00
Penang,2018,7,29,0.00
Penang,2018,7,30,0.12
Penang,2018,7,31,22.72
Penang,2018,8,1,15.52
Penang,2018,8,2,2.80
Penang,2018,8,3,1.01
Penang,2018,8,4,3.23
Penang,2018,8,5,1.19
Penang,2018,8,6,0.03
Penang,2018,8,7,4.94
Penang,2018,8,8,10.45
Penang,2018,8,9,8.23
Penang,2018,8,10,6.91
Penang,2018,8,11,0.69
Penang,2018,8,12,1.14
Penang,2018,8,13,3.10
Penang,2018,8,14,25.32
Penang,2018,8,15,39.41
Penang,2018,8,16,55.43
Penang,2018,8,17,33.75
Penang,2018,8,18,24.23
Penang,2018,8,19,9.10
Penang,2018,8,20,3.69
Penang,2018,8,21,12.59
Penang,2018,8,22,10.07
Penang,2018,8,23,0.78
Penang,2018,8,24,0.03
Penang,2018,8,25,21.90
Penang,2018,8,26,47.54
Penang,2018,8,27,8.95
Penang,2018,8,28,0.95
Penang,2018,8,29,1.03
Penang,2018,8,30,10.01
Penang,2018,8,31,4.73
Penang,2018,9,1,0.74
Penang,2018,9,2,2.10
Penang,2018,9,3,1.80
Penang,2018,9,4,1.68
Penang,2018,9,5,0.46
Penang,2018,9,6,1.33
Penang,2018,9,7,6.49
Penang,2018,9,8,11.18
Penang,2018,9,9,6.91
Penang,2018,9,10,1.63
Penang,2018,9,11,7.29
Penang,2018,9,12,7.64
Penang,2018,9,13,9.45
Penang,2018,9,14,2.28
Penang,2018,9,15,0.14
Penang,2018,9,16,8.80
Penang,2018,9,17,16.95
Penang,2018,9,18,5.27
Penang,2018,9,19,1.36
Penang,2018,9,20,12.17
Penang,2018,9,21,3.51
Penang,2018,9,22,3.85
Penang,2018,9,23,18.14
Penang,2018,9,24,1.84
Penang,2018,9,25,7.63
Penang,2018,9,26,103.56
Penang,2018,9,27,85.24
Penang,2018,9,28,43.23
Penang,2018,9,29,14.80
Penang,2018,9,30,7.44
Penang,2018,10,1,3.10
Penang,2018,10,2,4.26
Penang,2018,10,3,103.91
Penang,2018,10,4,19.20
Penang,2018,10,5,20.17
Penang,2018,10,6,7.42
Penang,2018,10,7,6.52
Penang,2018,10,8,6.94
Penang,2018,10,9,51.71
Penang,2018,10,10,6.96
Penang,2018,10,11,6.30
Penang,2018,10,12,4.38
Penang,2018,10,13,2.25
Penang,2018,10,14,14.15
Penang,2018,10,15,19.00
Penang,2018,10,16,1.39
Penang,2018,10,17,0.04
Penang,2018,10,18,0.06
Penang,2018,10,19,0.28
Penang,2018,10,20,0.17
Penang,2018,10,21,0.11
Penang,2018,10,22,0.00
Penang,2018,10,23,0.01
Penang,2018,10,24,0.02
Penang,2018,10,25,0.13
Penang,2018,10,26,1.82
Penang,2018,10,27,1.21
Penang,2018,10,28,0.18
Penang,2018,10,29,6.95
Penang,2018,10,30,5.41
Penang,2018,10,31,0.63
Penang,2018,11,1,0.55
Penang,2018,11,2,41.36
Penang,2018,11,3,11.71
Penang,2018,11,4,5.53
Penang,2018,11,5,0.33
Penang,2018,11,6,1.40
Penang,2018,11,7,0.05
Penang,2018,11,8,0.01
Penang,2018,11,9,0.01
Penang,2018,11,10,0.03
Penang,2018,11,11,0.00
Penang,2018,11,12,0.01
Penang,2018,11,13,18.25
Penang,2018,11,14,8.81
Penang,2018,11,15,2.80
Penang,2018,11,16,0.36
Penang,2018,11,17,1.55
Penang,2018,11,18,10.68
Penang,2018,11,19,43.04
Penang,2018,11,20,6.86
Penang,2018,11,21,7.68
Penang,2018,11,22,1.43
Penang,2018,11,23,2.86
Penang,2018,11,24,6.95
Penang,2018,11,25,9.14
Penang,2018,11,26,15.46
Penang,2018,11,27,47.42
Penang,2018,11,28,9.36
Penang,2018,11,29,7.26
Penang,2018,11,30,24.75
Penang,2018,12,1,19.81
Penang,2018,12,2,6.55
Penang,2018,12,3,0.09
Penang,2018,12,4,10.48
Penang,2018,12,5,22.27
Penang,2018,12,6,1.24
Penang,2018,12,7,13.97
Penang,2018,12,8,7.08
Penang,2018,12,9,6.11
Penang,2018,12,10,6.50
Penang,2018,12,11,2.87
Penang,2018,12,12,0.13
Penang,2018,12,13,0.53
Penang,2018,12,14,4.49
Penang,2018,12,15,9.91
Penang,2018,12,16,3.67
Penang,2018,12,17,0.56
Penang,2018,12,18,4.00
Penang,2018,12,19,0.07
Penang,2018,12,20,1.10
Penang,2018,12,21,0.75
Penang,2018,12,22,1.97
Penang,2018,12,23,5.64
Penang,2018,12,24,3.54
Penang,2018,12,25,4.94
Penang,2018,12,26,22.65
Penang,2018,12,27,29.56
Penang,2018,12,28,14.47
Penang,2018,12,29,5.80
Penang,2018,12,30,0.12
Penang,2018,12,31,0.16
Penang,2019,1,1,0.04
Penang,2019,1,2,0.22
Penang,2019,1,3,3.39
Penang,2019,1,4,0.10
Penang,2019,1,5,0.05
Penang,2019,1,6,1.11
Penang,2019,1,7,2.81
Penang,2019,1,8,4.52
Penang,2019,1,9,2.35
Penang,2019,1,10,0.03
Penang,2019,1,11,0.02
Penang,2019,1,12,0.18
Penang,2019,1,13,1.21
Penang,2019,1,14,0.68
Penang,2019,1,15,0.04
Penang,2019,1,16,0.00
Penang,2019,1,17,0.00
Penang,2019,1,18,0.00
Penang,2019,1,19,0.00
Penang,2019,1,20,0.00
Penang,2019,1,21,0.00
Penang,2019,1,22,0.01
Penang,2019,1,23,0.00
Penang,2019,1,24,0.00
Penang,2019,1,25,1.62
Penang,2019,1,26,0.56
Penang,2019,1,27,0.31
Penang,2019,1,28,0.00
Penang,2019,1,29,0.00
Penang,2019,1,30,0.00
Penang,2019,1,31,0.02
Penang,2019,2,1,0.09
Penang,2019,2,2,0.72
Penang,2019,2,3,0.02
Penang,2019,2,4,0.00
Penang,2019,2,5,0.14
Penang,2019,2,6,4.63
Penang,2019,2,7,2.03
Penang,2019,2,8,0.06
Penang,2019,2,9,0.37
Penang,2019,2,10,0.01
Penang,2019,2,11,0.00
Penang,2019,2,12,0.00
Penang,2019,2,13,0.00
Penang,2019,2,14,0.01
Penang,2019,2,15,0.00
Penang,2019,2,16,0.00
Penang,2019,2,17,0.00
Penang,2019,2,18,0.03
Penang,2019,2,19,0.08
Penang,2019,2,20,0.02
Penang,2019,2,21,0.01
Penang,2019,2,22,12.94
Penang,2019,2,23,0.01
Penang,2019,2,24,13.09
Penang,2019,2,25,1.71
Penang,2019,2,26,11.20
Penang,2019,2,27,5.52
Penang,2019,2,28,0.12
Penang,2019,3,1,0.01
Penang,2019,3,2,0.01
Penang,2019,3,3,0.01
Penang,2019,3,4,0.00
Penang,2019,3,5,0.00
Penang,2019,3,6,0.00
Penang,2019,3,7,0.00
Penang,2019,3,8,0.11
Penang,2019,3,9,0.13
Penang,2019,3,10,0.08
Penang,2019,3,11,0.00
Penang,2019,3,12,0.00
Penang,2019,3,13,0.00
Penang,2019,3,14,0.04
Penang,2019,3,15,0.06
Penang,2019,3,16,0.02
Penang,2019,3,17,0.01
Penang,2019,3,18,0.63
Penang,2019,3,19,9.64
Penang,2019,3,20,65.05
Penang,2019,3,21,2.54
Penang,2019,3,22,4.81
Penang,2019,3,23,0.82
Penang,2019,3,24,0.01
Penang,2019,3,25,0.00
Penang,2019,3,26,0.90
Penang,2019,3,27,1.90
Penang,2019,3,28,2.87
Penang,2019,3,29,2.24
Penang,2019,3,30,0.49
Penang,2019,3,31,0.99
Penang,2019,4,1,6.01
Penang,2019,4,2,22.79
Penang,2019,4,3,6.22
Penang,2019,4,4,0.06
Penang,2019,4,5,0.33
Penang,2019,4,6,1.22
Penang,2019,4,7,2.96
Penang,2019,4,8,0.02
Penang,2019,4,9,0.00
Penang,2019,4,10,0.33
Penang,2019,4,11,1.11
Penang,2019,4,12,1.72
Penang,2019,4,13,8.62
Penang,2019,4,14,2.31
Penang,2019,4,15,7.16
Penang,2019,4,16,0.01
Penang,2019,4,17,0.00
Penang,2019,4,18,0.01
Penang,2019,4,19,0.03
Penang,2019,4,20,2.06
Penang,2019,4,21,25.33
Penang,2019,4,22,41.00
Penang,2019,4,23,0.06
Penang,2019,4,24,0.16
Penang,2019,4,25,0.05
Penang,2019,4,26,0.05
Penang,2019,4,27,0.04
Penang,2019,4,28,0.01
Penang,2019,4,29,13.50
Penang,2019,4,30,5.19
Penang,2019,5,1,2.44
Penang,2019,5,2,0.69
Penang,2019,5,3,0.04
Penang,2019,5,4,0.37
Penang,2019,5,5,11.17
Penang,2019,5,6,1.94
Penang,2019,5,7,0.10
Penang,2019,5,8,5.78
Penang,2019,5,9,1.13
Penang,2019,5,10,0.42
Penang,2019,5,11,0.39
Penang,2019,5,12,15.08
Penang,2019,5,13,0.64
Penang,2019,5,14,0.50
Penang,2019,5,15,0.53
Penang,2019,5,16,0.03
Penang,2019,5,17,6.87
Penang,2019,5,18,0.13
Penang,2019,5,19,0.02
Penang,2019,5,20,0.01
Penang,2019,5,21,1.78
Penang,2019,5,22,0.07
Penang,2019,5,23,30.15
Penang,2019,5,24,45.63
Penang,2019,5,25,25.83
Penang,2019,5,26,11.42
Penang,2019,5,27,7.82
Penang,2019,5,28,0.33
Penang,2019,5,29,0.02
Penang,2019,5,30,0.03
Penang,2019,5,31,0.22
Penang,2019,6,1,0.01
Penang,2019,6,2,0.03
Penang,2019,6,3,3.94
Penang,2019,6,4,0.72
Penang,2019,6,5,11.80
Penang,2019,6,6,2.93
Penang,2019,6,7,0.03
Penang,2019,6,8,1.95
Penang,2019,6,9,0.05
Penang,2019,6,10,0.01
Penang,2019,6,11,0.00
Penang,2019,6,12,0.00
Penang,2019,6,13,0.01
Penang,2019,6,14,0.03
Penang,2019,6,15,0.00
Penang,2019,6,16,0.00
Penang,2019,6,17,0.00
Penang,2019,6,18,0.36
Penang,2019,6,19,0.05
Penang,2019,6,20,0.01
Penang,2019,6,21,0.26
Penang,2019,6,22,20.07
Penang,2019,6,23,2.05
Penang,2019,6,24,0.00
Penang,2019,6,25,0.00
Penang,2019,6,26,0.00
Penang,2019,6,27,0.19
Penang,2019,6,28,10.47
Penang,2019,6,29,6.37
Penang,2019,6,30,58.32
Penang,2019,7,1,34.68
Penang,2019,7,2,1.68
Penang,2019,7,3,14.86
Penang,2019,7,4,4.85
Penang,2019,7,5,8.75
Penang,2019,7,6,2.88
Penang,2019,7,7,1.44
Penang,2019,7,8,2.29
Penang,2019,7,9,1.78
Penang,2019,7,10,1.02
Penang,2019,7,11,0.81
Penang,2019,7,12,0.24
Penang,2019,7,13,0.38
Penang,2019,7,14,0.00
Penang,2019,7,15,0.01
Penang,2019,7,16,0.01
Penang,2019,7,17,0.00
Penang,2019,7,18,0.01
Penang,2019,7,19,9.78
Penang,2019,7,20,7.77
Penang,2019,7,21,7.33
Penang,2019,7,22,10.94
Penang,2019,7,23,0.62
Penang,2019,7,24,0.09
Penang,2019,7,25,2.89
Penang,2019,7,26,2.36
Penang,2019,7,27,2.66
Penang,2019,7,28,6.48
Penang,2019,7,29,0.98
Penang,2019,7,30,1.07
Penang,2019,7,31,5.26
Penang,2019,8,1,0.45
Penang,2019,8,2,0.12
Penang,2019,8,3,1.23
Penang,2019,8,4,0.40
Penang,2019,8,5,31.60
Penang,2019,8,6,30.32
Penang,2019,8,7,7.70
Penang,2019,8,8,1.44
Penang,2019,8,9,0.02
Penang,2019,8,10,0.02
Penang,2019,8,11,0.02
Penang,2019,8,12,0.02
Penang,2019,8,13,0.19
Penang,2019,8,14,0.17
Penang,2019,8,15,0.11
Penang,2019,8,16,0.00
Penang,2019,8,17,0.41
Penang,2019,8,18,0.01
Penang,2019,8,19,0.00
Penang,2019,8,20,0.00
Penang,2019,8,21,0.05
Penang,2019,8,22,0.31
Penang,2019,8,23,5.77
Penang,2019,8,24,5.95
Penang,2019,8,25,14.19
Penang,2019,8,26,10.13
Penang,2019,8,27,17.11
Penang,2019,8,28,2.42
Penang,2019,8,29,12.19
Penang,2019,8,30,0.04
Penang,2019,8,31,0.11
Penang,2019,9,1,0.00
Penang,2019,9,2,0.08
Penang,2019,9,3,0.44
Penang,2019,9,4,0.68
Penang,2019,9,5,2.17
Penang,2019,9,6,0.16
Penang,2019,9,7,8.06
Penang,2019,9,8,17.08
Penang,2019,9,9,8.48
Penang,2019,9,10,0.24
Penang,2019,9,11,0.27
Penang,2019,9,12,1.00
Penang,2019,9,13,2.93
Penang,2019,9,14,3.83
Penang,2019,9,15,3.31
Penang,2019,9,16,12.76
Penang,2019,9,17,41.81
Penang,2019,9,18,13.49
Penang,2019,9,19,1.75
Penang,2019,9,20,0.01
Penang,2019,9,21,2.78
Penang,2019,9,22,1.88
Penang,2019,9,23,0.04
Penang,2019,9,24,0.88
Penang,2019,9,25,2.25
Penang,2019,9,26,11.00
Penang,2019,9,27,26.78
Penang,2019,9,28,10.85
Penang,2019,9,29,8.52
Penang,2019,9,30,6.22
Penang,2019,10,1,2.30
Penang,2019,10,2,0.34
Penang,2019,10,3,6.69
Penang,2019,10,4,6.84
Penang,2019,10,5,2.24
Penang,2019,10,6,0.12
Penang,2019,10,7,1.17
Penang,2019,10,8,0.55
Penang,2019,10,9,0.22
Penang,2019,10,10,0.04
Penang,2019,10,11,2.34
Penang,2019,10,12,3.58
Penang,2019,10,13,6.78
Penang,2019,10,14,39.19
Penang,2019,10,15,10.55
Penang,2019,10,16,5.37
Penang,2019,10,17,0.89
Penang,2019,10,18,0.24
Penang,2019,10,19,0.83
Penang,2019,10,20,3.07
Penang,2019,10,21,2.33
Penang,2019,10,22,0.09
Penang,2019,10,23,7.61
Penang,2019,10,24,18.62
Penang,2019,10,25,3.13
Penang,2019,10,26,40.07
Penang,2019,10,27,9.58
Penang,2019,10,28,49.67
Penang,2019,10,29,16.84
Penang,2019,10,30,4.35
Penang,2019,10,31,0.76
Penang,2019,11,1,0.86
Penang,2019,11,2,2.20
Penang,2019,11,3,9.90
Penang,2019,11,4,4.95
Penang,2019,11,5,0.14
Penang,2019,11,6,2.03
Penang,2019,11,7,7.65
Penang,2019,11,8,0.95
Penang,2019,11,9,0.67
Penang,2019,11,10,0.13
Penang,2019,11,11,0.04
Penang,2019,11,12,0.01
Penang,2019,11,13,4.20
Penang,2019,11,14,0.18
Penang,2019,11,15,3.30
Penang,2019,11,16,22.82
Penang,2019,11,17,3.80
Penang,2019,11,18,10.84
Penang,2019,11,19,15.42
Penang,2019,11,20,19.85
Penang,2019,11,21,5.42
Penang,2019,11,22,23.79
Penang,2019,11,23,86.55
Penang,2019,11,24,40.05
Penang,2019,11,25,6.73
Penang,2019,11,26,13.28
Penang,2019,11,27,0.35
Penang,2019,11,28,0.29
Penang,2019,11,29,0.02
Penang,2019,11,30,0.04
Penang,2019,12,1,0.02
Penang,2019,12,2,0.09
Penang,2019,12,3,2.37
Penang,2019,12,4,0.04
Penang,2019,12,5,0.64
Penang,2019,12,6,0.31
Penang,2019,12,7,0.17
Penang,2019,12,8,7.51
Penang,2019,12,9,29.04
Penang,2019,12,10,0.55
Penang,2019,12,11,8.58
Penang,2019,12,12,5.16
Penang,2019,12,13,7.17
Penang,2019,12,14,0.26
Penang,2019,12,15,0.48
Penang,2019,12,16,2.87
Penang,2019,12,17,1.67
Penang,2019,12,18,5.17
Penang,2019,12,19,7.39
Penang,2019,12,20,0.03
Penang,2019,12,21,0.01
Penang,2019,12,22,0.00
Penang,2019,12,23,0.16
Penang,2019,12,24,3.84
Penang,2019,12,25,1.47
Penang,2019,12,26,2.41
Penang,2019,12,27,2.52
Penang,2019,12,28,1.67
Penang,2019,12,29,2.12
Penang,2019,12,30,4.81
Penang,2019,12,31,5.20
Penang,2020,1,1,2.22
Penang,2020,1,2,3.83
Penang,2020,1,3,0.15
Penang,2020,1,4,0.01
Penang,2020,1,5,0.16
Penang,2020,1,6,0.02
Penang,2020,1,7,0.55
Penang,2020,1,8,0.49
Penang,2020,1,9,0.61
Penang,2020,1,10,0.13
Penang,2020,1,11,0.04
Penang,2020,1,12,0.04
Penang,2020,1,13,2.65
Penang,2020,1,14,0.95
Penang,2020,1,15,5.35
Penang,2020,1,16,1.50
Penang,2020,1,17,2.94
Penang,2020,1,18,2.68
Penang,2020,1,19,0.87
Penang,2020,1,20,1.84
Penang,2020,1,21,2.02
Penang,2020,1,22,3.33
Penang,2020,1,23,0.89
Penang,2020,1,24,22.05
Penang,2020,1,25,12.28
Penang,2020,1,26,1.30
Penang,2020,1,27,3.35
Penang,2020,1,28,2.34
Penang,2020,1,29,1.42
Penang,2020,1,30,0.72
Penang,2020,1,31,0.05
Penang,2020,2,1,0.02
Penang,2020,2,2,0.02
Penang,2020,2,3,0.00
Penang,2020,2,4,0.00
Penang,2020,2,5,0.00
Penang,2020,2,6,0.00
Penang,2020,2,7,0.00
Penang,2020,2,8,18.28
Penang,2020,2,9,8.42
Penang,2020,2,10,1.82
Penang,2020,2,11,0.30
Penang,2020,2,12,11.08
Penang,2020,2,13,26.66
Penang,2020,2,14,5.10
Penang,2020,2,15,0.05
Penang,2020,2,16,0.07
Penang,2020,2,17,0.02
Penang,2020,2,18,0.01
Penang,2020,2,19,0.02
Penang,2020,2,20,0.00
Penang,2020,2,21,0.00
Penang,2020,2,22,0.00
Penang,2020,2,23,0.00
Penang,2020,2,24,0.00
Penang,2020,2,25,0.00
Penang,2020,2,26,0.17
Penang,2020,2,27,0.57
Penang,2020,2,28,0.02
Penang,2020,2,29,0.00
Penang,2020,3,1,0.03
Penang,2020,3,2,0.00
Penang,2020,3,3,0.00
Penang,2020,3,4,0.00
Penang,2020,3,5,1.03
Penang,2020,3,6,9.27
Penang,2020,3,7,2.47
Penang,2020,3,8,1.83
Penang,2020,3,9,9.77
Penang,2020,3,10,14.35
Penang,2020,3,11,23.83
Penang,2020,3,12,3.07
Penang,2020,3,13,19.39
Penang,2020,3,14,12.67
Penang,2020,3,15,10.40
Penang,2020,3,16,0.20
Penang,2020,3,17,4.66
Penang,2020,3,18,19.50
Penang,2020,3,19,14.71
Penang,2020,3,20,3.37
Penang,2020,3,21,1.58
Penang,2020,3,22,5.29
Penang,2020,3,23,32.37
Penang,2020,3,24,80.39
Penang,2020,3,25,29.74
Penang,2020,3,26,24.76
Penang,2020,3,27,4.09
Penang,2020,3,28,0.03
Penang,2020,3,29,0.00
Penang,2020,3,30,0.02
Penang,2020,3,31,0.27
Penang,2020,4,1,3.13
Penang,2020,4,2,0.01
Penang,2020,4,3,0.20
Penang,2020,4,4,0.99
Penang,2020,4,5,1.83
Penang,2020,4,6,0.04
Penang,2020,4,7,3.27
Penang,2020,4,8,0.89
Penang,2020,4,9,0.27
Penang,2020,4,10,0.97
Penang,2020,4,11,1.74
Penang,2020,4,12,0.40
Penang,2020,4,13,0.10
Penang,2020,4,14,5.39
Penang,2020,4,15,16.22
Penang,2020,4,16,0.97
Penang,2020,4,17,0.20
Penang,2020,4,18,8.99
Penang,2020,4,19,34.89
Penang,2020,4,20,1.14
Penang,2020,4,21,1.59
Penang,2020,4,22,0.92
Penang,2020,4,23,3.22
Penang,2020,4,24,0.07
Penang,2020,4,25,17.25
Penang,2020,4,26,0.39
Penang,2020,4,27,41.33
Penang,2020,4,28,15.10
Penang,2020,4,29,71.48
Penang,2020,4,30,12.22
Penang,2020,5,1,0.64
Penang,2020,5,2,1.71
Penang,2020,5,3,13.54
Penang,2020,5,4,0.00
Penang,2020,5,5,0.00
Penang,2020,5,6,0.10
Penang,2020,5,7,6.06
Penang,2020,5,8,3.47
Penang,2020,5,9,3.29
Penang,2020,5,10,85.92
Penang,2020,5,11,3.35
Penang,2020,5,12,0.03
Penang,2020,5,13,0.03
Penang,2020,5,14,0.03
Penang,2020,5,15,2.12
Penang,2020,5,16,4.07
Penang,2020,5,17,15.81
Penang,2020,5,18,24.92
Penang,2020,5,19,1.32
Penang,2020,5,20,1.36
Penang,2020,5,21,3.28
Penang,2020,5,22,0.70
Penang,2020,5,23,0.04
Penang,2020,5,24,0.49
Penang,2020,5,25,1.11
Penang,2020,5,26,1.23
Penang,2020,5,27,6.98
Penang,2020,5,28,0.52
Penang,2020,5,29,2.42
Penang,2020,5,30,0.54
Penang,2020,5,31,4.60
Penang,2020,6,1,2.98
Penang,2020,6,2,8.42
Penang,2020,6,3,3.38
Penang,2020,6,4,10.35
Penang,2020,6,5,2.05
Penang,2020,6,6,16.86
Penang,2020,6,7,0.46
Penang,2020,6,8,0.25
Penang,2020,6,9,0.86
Penang,2020,6,10,8.28
Penang,2020,6,11,0.06
Penang,2020,6,12,0.27
Penang,2020,6,13,0.32
Penang,2020,6,14,0.45
Penang,2020,6,15,0.00
Penang,2020,6,16,0.00
Penang,2020,6,17,0.02
Penang,2020,6,18,0.02
Penang,2020,6,19,0.25
Penang,2020,6,20,0.00
Penang,2020,6,21,0.02
Penang,2020,6,22,1.81
Penang,2020,6,23,1.95
Penang,2020,6,24,0.27
Penang,2020,6,25,0.05
Penang,2020,6,26,0.10
Penang,2020,6,27,3.25
Penang,2020,6,28,24.49
Penang,2020,6,29,3.68
Penang,2020,6,30,0.00
Penang,2020,7,1,0.00
Penang,2020,7,2,0.00
Penang,2020,7,3,0.00
Penang,2020,7,4,0.00
Penang,2020,7,5,0.00
Penang,2020,7,6,0.00
Penang,2020,7,7,0.00
Penang,2020,7,8,0.00
Penang,2020,7,9,2.39
Penang,2020,7,10,1.58
Penang,2020,7,11,0.42
Penang,2020,7,12,0.04
Penang,2020,7,13,14.56
Penang,2020,7,14,0.36
Penang,2020,7,15,0.10
Penang,2020,7,16,0.27
Penang,2020,7,17,0.04
Penang,2020,7,18,0.09
Penang,2020,7,19,0.84
Penang,2020,7,20,12.25
Penang,2020,7,21,4.98
Penang,2020,7,22,0.57
Penang,2020,7,23,0.16
Penang,2020,7,24,0.60
Penang,2020,7,25,9.96
Penang,2020,7,26,10.73
Penang,2020,7,27,15.86
Penang,2020,7,28,8.73
Penang,2020,7,29,0.25
Penang,2020,7,30,0.72
Penang,2020,7,31,7.81
Penang,2020,8,1,1.67
Penang,2020,8,2,4.49
Penang,2020,8,3,7.31
Penang,2020,8,4,8.10
Penang,2020,8,5,2.21
Penang,2020,8,6,0.91
Penang,2020,8,7,15.53
Penang,2020,8,8,20.64
Penang,2020,8,9,13.99
Penang,2020,8,10,10.13
Penang,2020,8,11,13.58
Penang,2020,8,12,3.44
Penang,2020,8,13,1.80
Penang,2020,8,14,5.66
Penang,2020,8,15,1.46
Penang,2020,8,16,1.53
Penang,2020,8,17,0.08
Penang,2020,8,18,0.00
Penang,2020,8,19,0.00
Penang,2020,8,20,0.00
Penang,2020,8,21,0.00
Penang,2020,8,22,0.47
Penang,2020,8,23,14.82
Penang,2020,8,24,22.35
Penang,2020,8,25,10.26
Penang,2020,8,26,7.18
Penang,2020,8,27,39.84
Penang,2020,8,28,14.30
Penang,2020,8,29,2.18
Penang,2020,8,30,7.38
Penang,2020,8,31,2.99
Penang,2020,9,1,4.90
Penang,2020,9,2,0.28
Penang,2020,9,3,0.09
Penang,2020,9,4,0.03
Penang,2020,9,5,1.00
Penang,2020,9,6,3.81
Penang,2020,9,7,0.54
Penang,2020,9,8,4.25
Penang,2020,9,9,5.74
Penang,2020,9,10,3.92
Penang,2020,9,11,20.97
Penang,2020,9,12,16.29
Penang,2020,9,13,26.44
Penang,2020,9,14,3.73
Penang,2020,9,15,4.14
Penang,2020,9,16,0.10
Penang,2020,9,17,0.03
Penang,2020,9,18,0.42
Penang,2020,9,19,0.59
Penang,2020,9,20,0.06
Penang,2020,9,21,0.26
Penang,2020,9,22,9.45
Penang,2020,9,23,3.69
Penang,2020,9,24,2.24
Penang,2020,9,25,0.01
Penang,2020,9,26,3.82
Penang,2020,9,27,33.38
Penang,2020,9,28,76.72
Penang,2020,9,29,10.87
Penang,2020,9,30,0.46
Penang,2020,10,1,8.15
Penang,2020,10,2,15.15
Penang,2020,10,3,34.98
Penang,2020,10,4,30.20
Penang,2020,10,5,0.28
Penang,2020,10,6,0.00
Penang,2020,10,7,0.00
Penang,2020,10,8,0.00
Penang,2020,10,9,0.00
Penang,2020,10,10,0.00
Penang,2020,10,11,0.04
Penang,2020,10,12,1.64
Penang,2020,10,13,0.10
Penang,2020,10,14,21.06
Penang,2020,10,15,51.43
Penang,2020,10,16,3.25
Penang,2020,10,17,0.11
Penang,2020,10,18,2.38
Penang,2020,10,19,0.52
Penang,2020,10,20,0.72
Penang,2020,10,21,0.07
Penang,2020,10,22,1.78
Penang,2020,10,23,0.13
Penang,2020,10,24,0.00
